DataSource,X,Coastal,StationID,UID,Year,Season,JulianDate,Collection.Date,Sta_Desc,Latitude,Longitude,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,EDASOrder,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr,BenSampID,RepNum,Gradient,Target.Count,StreamCate,Bioregion,Bioregionsize,BioregionSeason
VDEQ_BUG,Ref-Pied,NA,1AGOO044.36,1AGOO044.36_2016_Spring,2016,Spring,153,6/1/2016,Rt. # 17  (Winchester Rd),38.91416667,-77.92194445,64,Northern Piedmont,64c,Piedmont Uplands,PL07,NRO,Northern,Goose Creek-Crooked Run-Gap Run,N,PL,Crooked Run-Goose Creek,207000805,Potomac River Basin,1A,Potomac-Lower,Fauquier,61,20700080502,RL_1A_239274,III,,,,,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOO8492,1,Riffle,200,Large,Piedmont,LargePiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,1AGOO044.36,1AGOO044.36_2016_Fall,2016,Fall,298,10/24/2016,Rt. # 17  (Winchester Rd),38.91416667,-77.92194445,64,Northern Piedmont,64c,Piedmont Uplands,PL07,NRO,Northern,Goose Creek-Crooked Run-Gap Run,N,PL,Crooked Run-Goose Creek,207000805,Potomac River Basin,1A,Potomac-Lower,Fauquier,61,20700080502,RL_1A_239274,III,,,,,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOO9378,1,Riffle,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,1AGOO044.36,1AGOO044.36_2017_Spring,2017,Spring,93,4/3/2017,Rt. # 17  (Winchester Rd),38.91416667,-77.92194445,64,Northern Piedmont,64c,Piedmont Uplands,PL07,NRO,Northern,Goose Creek-Crooked Run-Gap Run,N,PL,Crooked Run-Goose Creek,207000805,Potomac River Basin,1A,Potomac-Lower,Fauquier,61,20700080502,RL_1A_239274,III,,,,,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOO9665,1,Riffle,200,Large,Piedmont,LargePiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,1AGOO044.36,1AGOO044.36_2017_Fall,2017,Fall,278,10/5/2017,Rt. # 17  (Winchester Rd),38.91416667,-77.92194445,64,Northern Piedmont,64c,Piedmont Uplands,PL07,NRO,Northern,Goose Creek-Crooked Run-Gap Run,N,PL,Crooked Run-Goose Creek,207000805,Potomac River Basin,1A,Potomac-Lower,Fauquier,61,20700080502,RL_1A_239274,III,,,,,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOO10196,1,Riffle,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,1ALIV004.78,1ALIV004.78_2016_Spring,2016,Spring,147,5/26/2016,Rt. # 50   (Lee Jackson Memorial Hwy),38.97527778,-77.63972222,64,Northern Piedmont,64c,Piedmont Uplands,PL13,NRO,Northern,Little River,N,PL,Little River,207000807,Potomac River Basin,1A,Potomac-Lower,Loudoun,107,20700080701,RL_1A_242958,III,,,,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIV8493,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,1ALIV004.78,1ALIV004.78_2016_Fall,2016,Fall,266,9/22/2016,Rt. # 50   (Lee Jackson Memorial Hwy),38.97527778,-77.63972222,64,Northern Piedmont,64c,Piedmont Uplands,PL13,NRO,Northern,Little River,N,PL,Little River,207000807,Potomac River Basin,1A,Potomac-Lower,Loudoun,107,20700080701,RL_1A_242958,III,,,,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIV8973,1,Riffle,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,1ALIV004.79,1ALIV004.79_2013_Spring,2013,Spring,142,5/22/2013,0.01 RM upstream from Rt. 50,38.9752,-77.6395,64,Northern Piedmont,64c,Piedmont Uplands,PL13,NRO,Northern,Little River,N,PL,Little River,207000807,Potomac River Basin,1A,Potomac-Lower,Loudoun,107,20700080701,RL_1A_242958,III,,,,,3,3,41.32931896,93,408,171.8706047,43.23292737,315,0,32.70113373,5.71122516,3.862412078,32.70113373,11626.38,1048.15,457.7317432,41.26577032,NA,LIV4835,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,1ALIV004.79,1ALIV004.79_2013_Fall,2013,Fall,282,10/9/2013,0.01 RM upstream from Rt. 50,38.9752,-77.6395,64,Northern Piedmont,64c,Piedmont Uplands,PL13,NRO,Northern,Little River,N,PL,Little River,207000807,Potomac River Basin,1A,Potomac-Lower,Loudoun,107,20700080701,RL_1A_242958,III,,,,,3,3,41.32931896,93,408,171.8706047,43.23292737,315,0,32.70113373,5.71122516,3.862412078,32.70113373,11626.38,1048.15,457.7317432,41.26577032,NA,LIV5323,1,Riffle,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,1ALIV012.12,1ALIV012.12_2013_Spring,2013,Spring,142,5/22/2013,Rt. # 776  (Landmark School Rd),38.95091667,-77.71908333,64,Northern Piedmont,64c,Piedmont Uplands,PL13,NRO,Northern,Little River,N,PL,Little River,207000807,Potomac River Basin,1A,Potomac-Lower,Fauquier,61,20700080701,RL_1A_242620,III,,,,,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIV4836,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,1ALIV012.12,1ALIV012.12_2013_Fall,2013,Fall,282,10/9/2013,Rt. # 776  (Landmark School Rd),38.95091667,-77.71908333,64,Northern Piedmont,64c,Piedmont Uplands,PL13,NRO,Northern,Little River,N,PL,Little River,207000807,Potomac River Basin,1A,Potomac-Lower,Fauquier,61,20700080701,RL_1A_242620,III,,,,,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIV5324,1,MACS,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2-APP081.04,2-APP081.04_2013_Spring,2013,Spring,150,5/30/2013,"App R., RT. 681 CLEMENTOWN MILLS",37.44467778,-78.09473611,45,Piedmont,45f,Northern Outer Piedmont,JA21,PRO,Piedmont,Appomattox River-Bent Creek,N,JA,Bent Creek-Appomattox River,208020706,James River Basin,2D,Appomattox,Amelia,7,20802070601,RL_2D_159080,III, ,,,,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,APP4957,1,MACS,200,Large,Piedmont,LargePiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2-APP081.04,2-APP081.04_2013_Fall,2013,Fall,304,10/31/2013,"App R., RT. 681 CLEMENTOWN MILLS",37.44467778,-78.09473611,45,Piedmont,45f,Northern Outer Piedmont,JA21,PRO,Piedmont,Appomattox River-Bent Creek,N,JA,Bent Creek-Appomattox River,208020706,James River Basin,2D,Appomattox,Amelia,7,20802070601,RL_2D_159080,III, ,,,,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,APP5721,1,MACS,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2-GDC000.52,2-GDC000.52_2011_Spring,2011,Spring,81,3/22/2011,Gold Dust Creek,37.68116667,-77.93421111,45,Piedmont,45f,Northern Outer Piedmont,JM75,PRO,Piedmont,James River-Solomons Creek,N,JM,Solomons Creek-James River,208020505,James River Basin,2B,James-Middle,Powhatan,145,20802050501,RL_2B_175050,III, ,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GDC1473,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2-GDC000.52,2-GDC000.52_2013_Spring,2013,Spring,98,4/8/2013,Gold Dust Creek,37.68116667,-77.93421111,45,Piedmont,45f,Northern Outer Piedmont,JM75,PRO,Piedmont,James River-Solomons Creek,N,JM,Solomons Creek-James River,208020505,James River Basin,2B,James-Middle,Powhatan,145,20802050501,RL_2B_175050,III, ,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GDC4807,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2-GDC000.52,2-GDC000.52_2014_Spring,2014,Spring,127,5/7/2014,Gold Dust Creek,37.68116667,-77.93421111,45,Piedmont,45f,Northern Outer Piedmont,JM75,PRO,Piedmont,James River-Solomons Creek,N,JM,Solomons Creek-James River,208020505,James River Basin,2B,James-Middle,Powhatan,145,20802050501,RL_2B_175050,III, ,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GDC6078,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2-GDC000.52,2-GDC000.52_2014_Fall,2014,Fall,342,12/8/2014,Gold Dust Creek,37.68116667,-77.93421111,45,Piedmont,45f,Northern Outer Piedmont,JM75,PRO,Piedmont,James River-Solomons Creek,N,JM,Solomons Creek-James River,208020505,James River Basin,2B,James-Middle,Powhatan,145,20802050501,RL_2B_175050,III, ,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GDC6988,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2-RVN015.97,2-RVN015.97_2011_Fall,2011,Fall,308,11/4/2011,DGIF Boat Launch upstr of Rt. 15 Br.,37.857864,-78.266513,45,Piedmont,45e,Northern Inner Piedmont,JR19,VRO,Valley,Rivanna River-Stigger Creek,N,JR,Stigger Creek-Rivanna River,208020405,James River Basin,2B,James-Middle,Fluvanna,65,20802040501,RL_2B_166320,III, ,,,,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RVN2379,1,Riffle,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2-RVN015.97,2-RVN015.97_2013_Spring,2013,Spring,98,4/8/2013,DGIF Boat Launch upstr of Rt. 15 Br.,37.857864,-78.266513,45,Piedmont,45e,Northern Inner Piedmont,JR19,VRO,Valley,Rivanna River-Stigger Creek,N,JR,Stigger Creek-Rivanna River,208020405,James River Basin,2B,James-Middle,Fluvanna,65,20802040501,RL_2B_166320,III, ,,,,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RVN4454,1,Riffle,200,Large,Piedmont,LargePiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2-SLT014.52,2-SLT014.52_2012_Spring,2012,Spring,128,5/7/2012,"SLATE R., RT 622",37.64555556,-78.45333333,45,Piedmont,45e,Northern Inner Piedmont,JM56,PRO,Piedmont,Slate River-Sharps Creek,N,JM,Sharps Creek-Slate River,208020314,James River Basin,2B,James-Middle,Buckingham,29,20802031402,RL_2B_161155,III, ,,,,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SLT3557,1,Riffle,200,Large,Piedmont,LargePiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2-SLT014.52,2-SLT014.52_2012_Fall,2012,Fall,305,10/31/2012,"SLATE R., RT 622",37.64555556,-78.45333333,45,Piedmont,45e,Northern Inner Piedmont,JM56,PRO,Piedmont,Slate River-Sharps Creek,N,JM,Sharps Creek-Slate River,208020314,James River Basin,2B,James-Middle,Buckingham,29,20802031402,RL_2B_161155,III, ,,,,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SLT4305,1,Riffle,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2-SLT014.52,2-SLT014.52_2017_Spring,2017,Spring,164,6/13/2017,"SLATE R., RT 622",37.64555556,-78.45333333,45,Piedmont,45e,Northern Inner Piedmont,JM56,PRO,Piedmont,Slate River-Sharps Creek,N,JM,Sharps Creek-Slate River,208020314,James River Basin,2B,James-Middle,Buckingham,29,20802031402,RL_2B_161155,III, ,,,,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SLT9561,1,Riffle,200,Large,Piedmont,LargePiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2-SLT014.52,2-SLT014.52_2017_Fall,2017,Fall,318,11/14/2017,"SLATE R., RT 622",37.64555556,-78.45333333,45,Piedmont,45e,Northern Inner Piedmont,JM56,PRO,Piedmont,Slate River-Sharps Creek,N,JM,Sharps Creek-Slate River,208020314,James River Basin,2B,James-Middle,Buckingham,29,20802031402,RL_2B_161155,III, ,,,,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SLT10510,1,Riffle,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2-TQC001.99,2-TQC001.99_2017_Spring,2017,Spring,80,3/21/2017,Tongue Quarter DS of Broken Bridge Rd,37.468167,-78.499778,45,Piedmont,45e,Northern Inner Piedmont,JM63,PRO,Piedmont,Willis River-Bishop Creek,N,JM,Bishop Creek-Willis River,208020502,James River Basin,2B,James-Middle,Buckingham,29,20802050201,RL_2B_155919,III, ,,,,3,NA,6.529898795,122,213,171.6956752,17.68859537,91,0,20.72134209,3.814336987,2.162989037,20.72134209,2182.65,1087.98,85.93114877,42.8338814,NA,TQC9948,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2-TQC001.99,2-TQC001.99_2017_Fall,2017,Fall,341,12/7/2017,Tongue Quarter DS of Broken Bridge Rd,37.468167,-78.499778,45,Piedmont,45e,Northern Inner Piedmont,JM63,PRO,Piedmont,Willis River-Bishop Creek,N,JM,Bishop Creek-Willis River,208020502,James River Basin,2B,James-Middle,Buckingham,29,20802050201,RL_2B_155919,III, ,,,,3,NA,6.529898795,122,213,171.6956752,17.68859537,91,0,20.72134209,3.814336987,2.162989037,20.72134209,2182.65,1087.98,85.93114877,42.8338814,NA,TQC10126,1,Riffle,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2BFSP001.09,2BFSP001.09_2016_Spring,2016,Spring,140,5/19/2016,Fishpond Ck DS of state forest US of 617,37.366806,-78.654028,45,Piedmont,45e,Northern Inner Piedmont,JA03,PRO,Piedmont,Appomattox River-Fishpond Creek,N,JA,Fishpond Creek-Appomattox River,208020702,James River Basin,2D,Appomattox,Appomattox,11,20802070203,RL_2D_121887,III, ,,,,3,NA,13.66431873,130,293,202.4707424,27.61719183,163,0,20.03400993,5.205532171,2.712598824,20.03400993,3279.08,1088.69,129.0977075,42.86183417,NA,FSP8430,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2BFSP001.09,2BFSP001.09_2016_Fall,2016,Fall,308,11/3/2016,Fishpond Ck DS of state forest US of 617,37.366806,-78.654028,45,Piedmont,45e,Northern Inner Piedmont,JA03,PRO,Piedmont,Appomattox River-Fishpond Creek,N,JA,Fishpond Creek-Appomattox River,208020702,James River Basin,2D,Appomattox,Appomattox,11,20802070203,RL_2D_121887,III, ,,,,3,NA,13.66431873,130,293,202.4707424,27.61719183,163,0,20.03400993,5.205532171,2.712598824,20.03400993,3279.08,1088.69,129.0977075,42.86183417,NA,FSP9270,1,Riffle,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2BRTS001.97,2BRTS001.97_2012_Spring,2012,Spring,128,5/7/2012,Rattlesnake Run at Rt. 646,37.87727778,-78.08005556,45,Piedmont,45e,Northern Inner Piedmont,JM59,PRO,Piedmont,Upper Byrd Creek,N,JM,Upper Byrd Creek,208020501,James River Basin,2B,James-Middle,Fluvanna,65,20802050101,RL_2B_166931,III, ,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTS3415,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2BRTS001.97,2BRTS001.97_2012_Fall,2012,Fall,269,9/25/2012,Rattlesnake Run at Rt. 646,37.87727778,-78.08005556,45,Piedmont,45e,Northern Inner Piedmont,JM59,PRO,Piedmont,Upper Byrd Creek,N,JM,Upper Byrd Creek,208020501,James River Basin,2B,James-Middle,Fluvanna,65,20802050101,RL_2B_166931,III, ,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTS3619,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2BXAC000.38,2BXAC000.38_2010_Spring,2010,Spring,133,5/13/2010,UT Mallorys S of Rt 606,37.588975,-78.75306667,45,Piedmont,45e,Northern Inner Piedmont,JM34,VRO,Valley,James River-Mallorys Creek,N,JM,Mallorys Creek-James River,208020308,James River Basin,2B,James-Middle,Buckingham,29,20802030803,RL_2B_122381,III, ,,,,1,1,0.369398751,225,367,279.1067464,30.0707095,142,0,23.12042618,9.969499734,4.643011195,23.12042618,2225.29,1114.04,87.60988983,43.8598662,NA,XAC614,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2BXAC000.38,2BXAC000.38_2010_Fall,2010,Fall,301,10/28/2010,UT Mallorys S of Rt 606,37.588975,-78.75306667,45,Piedmont,45e,Northern Inner Piedmont,JM34,VRO,Valley,James River-Mallorys Creek,N,JM,Mallorys Creek-James River,208020308,James River Basin,2B,James-Middle,Buckingham,29,20802030803,RL_2B_122381,III, ,,,,1,1,0.369398751,225,367,279.1067464,30.0707095,142,0,23.12042618,9.969499734,4.643011195,23.12042618,2225.29,1114.04,87.60988983,43.8598662,NA,XAC1302,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2BXAD000.07,2BXAD000.07_2011_Spring,2011,Spring,87,3/28/2011,UT Little Georgia Cr @ Hwy 20,37.74577778,-78.49086111,45,Piedmont,45e,Northern Inner Piedmont,JM45,VRO,Valley,James River-Little George Creek,N,JM,Little George Creek-James River,208020311,James River Basin,2B,James-Middle,Buckingham,29,20802031104,RL_2B_161484,III, ,,,,1,1,0.756381678,110,161,135.6276551,10.42063505,51,0,9.087883949,3.275108535,1.550625403,9.087883949,1086.8,1086.8,42.78742468,42.78742468,NA,XAD1511,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2BXAD000.07,2BXAD000.07_2011_Fall,2011,Fall,297,10/24/2011,UT Little Georgia Cr @ Hwy 20,37.74577778,-78.49086111,45,Piedmont,45e,Northern Inner Piedmont,JM45,VRO,Valley,James River-Little George Creek,N,JM,Little George Creek-James River,208020311,James River Basin,2B,James-Middle,Buckingham,29,20802031104,RL_2B_161484,III, ,,,,1,1,0.756381678,110,161,135.6276551,10.42063505,51,0,9.087883949,3.275108535,1.550625403,9.087883949,1086.8,1086.8,42.78742468,42.78742468,NA,XAD2187,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2BXDY001.20,2BXDY001.20_2017_Spring,2017,Spring,100,4/10/2017,~300 meters d.s. Rt. 668,38.185083,-78.683306,64,Northern Piedmont,64c,Piedmont Uplands,JR04,VRO,Valley,Doyles River,N,JR,Doyles River,208020401,James River Basin,2B,James-Middle,Albemarle,3,20802040104,RL_2B_192300,III, ,,,,1,NA,1.564483474,265,918,535.0224854,183.4622574,653,0,39.08849335,15.28606023,7.832841423,39.08849335,5422.91,1209.62,213.500509,47.62286036,NA,XDY9907,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2BXDY001.20,2BXDY001.20_2017_Fall,2017,Fall,285,10/12/2017,~300 meters d.s. Rt. 668,38.185083,-78.683306,64,Northern Piedmont,64c,Piedmont Uplands,JR04,VRO,Valley,Doyles River,N,JR,Doyles River,208020401,James River Basin,2B,James-Middle,Albemarle,3,20802040104,RL_2B_192300,III, ,,,,1,NA,1.564483474,265,918,535.0224854,183.4622574,653,0,39.08849335,15.28606023,7.832841423,39.08849335,5422.91,1209.62,213.500509,47.62286036,NA,XDY10405,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,2DTRO001.88,2DTRO001.88_2011_Spring,2011,Spring,108,4/18/2011,600 M Downstream SR 654,37.37427778,-77.59469444,45,Piedmont,45f,Northern Outer Piedmont,JA42,PRO,Piedmont,Swift Creek-Third Branch,N,JA,Third Branch-Swift Creek,208020709,James River Basin,2D,Appomattox,Chesterfield,41,20802070902,RL_2D_173038,III, ,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRO2081,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,2DTRO001.88,2DTRO001.88_2011_Fall,2011,Fall,307,11/3/2011,600 M Downstream SR 654,37.37427778,-77.59469444,45,Piedmont,45f,Northern Outer Piedmont,JA42,PRO,Piedmont,Swift Creek-Third Branch,N,JA,Third Branch-Swift Creek,208020709,James River Basin,2D,Appomattox,Chesterfield,41,20802070902,RL_2D_173038,III, ,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRO2249,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,3-RPP150.32,3-RPP150.32_2011_Fall,2011,Fall,313,11/9/2011,Rt. # 651/621  (Freemans Ford Rd),38.58277778,-77.87583333,64,Northern Piedmont,64c,Piedmont Uplands,RA07,NRO,Northern,Rappahannock River-Great Run,N,RA,Great Run-Rappahannock River,208010302,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030203,RL_03_223373,III,,,,,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RPP2755,1,Riffle,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,3-RPP150.32,3-RPP150.32_2013_Fall,2013,Fall,249,9/6/2013,Rt. # 651/621  (Freemans Ford Rd),38.58277778,-77.87583333,64,Northern Piedmont,64c,Piedmont Uplands,RA07,NRO,Northern,Rappahannock River-Great Run,N,RA,Great Run-Rappahannock River,208010302,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030203,RL_03_223373,III,,,,,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RPP5059,1,Riffle,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,3-RPP150.32,3-RPP150.32_2014_Spring,2014,Spring,155,6/4/2014,Rt. # 651/621  (Freemans Ford Rd),38.58277778,-77.87583333,64,Northern Piedmont,64c,Piedmont Uplands,RA07,NRO,Northern,Rappahannock River-Great Run,N,RA,Great Run-Rappahannock River,208010302,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030203,RL_03_223373,III,,,,,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RPP5889,1,Riffle,200,Large,Piedmont,LargePiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,3-RPP150.32,3-RPP150.32_2014_Fall,2014,Fall,254,9/11/2014,Rt. # 651/621  (Freemans Ford Rd),38.58277778,-77.87583333,64,Northern Piedmont,64c,Piedmont Uplands,RA07,NRO,Northern,Rappahannock River-Great Run,N,RA,Great Run-Rappahannock River,208010302,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030203,RL_03_223373,III,,,,,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RPP6800,1,Riffle,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,3-WAF000.82,3-WAF000.82_2012_Spring,2012,Spring,138,5/17/2012,Upstream of private bridge off Rt. 611,38.59880556,-77.96433611,64,Northern Piedmont,64c,Piedmont Uplands,RA16,NRO,Northern,Hazel River-Indian Run,N,RA,Indian Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030405,RL_03_222142,III,,,,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAF3440,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref-Pied,NA,3-WAF000.82,3-WAF000.82_2012_Fall,2012,Fall,319,11/14/2012,Upstream of private bridge off Rt. 611,38.59880556,-77.96433611,64,Northern Piedmont,64c,Piedmont Uplands,RA16,NRO,Northern,Hazel River-Indian Run,N,RA,Indian Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030405,RL_03_222142,III,,,,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAF4070,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref-Pied,NA,4ADEV000.64,4ADEV000.64_2011_Spring,2011,Spring,110,4/20/2011,Devils Br S of Rt 603,36.849,-78.53697222,45,Piedmont,45c,Carolina Slate Belt,RU91,BRRO,Blue Ridge,Bluestone Creek-Otter Creek,N,RU,Otter Creek-Bluestone Creek,301010207,Roanoke River Basin,4A,Roanoke,Charlotte,37,30101020701,RL_4A_130706,III,PWS,Yes,,,2,2,4.868823443,132,182,160.0178076,8.903937677,50,0,13.27113724,3.14067831,1.696022181,13.27113724,2189.1,1094.49,86.18508591,43.09018075,NA,DEV1552,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
