Biologist Comment,DataSource,UID,StationID,RefStressCode,Region,Year,LatitudeDD,LongitudeDD,Basin,SubBasin,EcoRegion,BioRegion,DO,pH,SpCond,TN,TP,TotHab,TotHabStress,TNStress,TPStress,DOStress,PHStress,SpCondStress,CountStress,CountRef,CountFair,CountFilterParms,StressLevel,RefLevel,S1,S2,S3,R1,R2,R3,R4,HighestStressCount,HighestStress,HighStressCount,HighStress,ModStressCount,ModStress,Mod2StressCount,Mod2Stress,LowStressCount,LowStress,LowestStressCount,LowestStress,BestRefCount,BestRef,GoodRefCount,GoodRef,BestRefModCount,BestRefMod,BestRefModCount2,BestRefMod2,GoodRefModCount,GoodRefMod,GoodRefModCount2,GoodRefMod2
,WVA_BUG,PSB-00033-5.3_61432,PSB-00033-5.3,BestRef,WestVA,2012,39.01308333,-78.95669444,Potomac,Potomac,Ridge and Valley,Mountain,8.25,7.96,168,0.86,0.01,157,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PNB-00215-0.4_56537,PNB-00215-0.4,GoodRef,WestVA,2011,39.29969444,-79.11302778,Potomac,Potomac,Ridge and Valley,Mountain,11.25,7.09,55,1.12,0.01,157,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PSB-00083-0.1_33767,PSB-00083-0.1,GoodRef,WestVA,2007,38.87636111,-79.21155556,Potomac,Potomac,Ridge and Valley,Mountain,12.12,6.46,55,1.4,0.0134,157,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PSB-00120-0.2_88808,PSB-00120-0.2,BestRef,WestVA,2016,38.627225,-79.56113333,Potomac,Potomac,Ridge and Valley,Mountain,8.75,7.94,174.2,0.42,0.0158,157,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PU-00011-0.4_3041,PU-00011-0.4,GoodRef,WestVA,2000,39.520375,-78.34695,Potomac,Potomac,Ridge and Valley,Mountain,9.6,7.35,81,1.05,0.02,157,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PSB-00118-11.1_30677,PSB-00118-11.1,GoodRef,WestVA,2006,38.69136111,-79.56638889,Potomac,Potomac,Ridge and Valley,Mountain,8.67,7.27,41,1.2,0.02,157,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PL-00053-6.4_16949,PL-00053-6.4,GoodRef,WestVA,2003,39.42017778,-78.20525556,Potomac,Potomac,Ridge and Valley,Mountain,9.33,6.28,26,1.21,0.02,157,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00009-3.3_20455,PU-00009-3.3,GoodRef,WestVA,2004,39.33735,-78.68342778,Potomac,Potomac,Ridge and Valley,Mountain,8.66,7.8,178,1.52,0.02,157,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PSN-00007-0.3_30781,PSN-00007-0.3,zLowest Stress,WestVA,2006,38.79995278,-78.89193889,Potomac,Potomac,Ridge and Valley,Mountain,11.88,7.24,118,1.3,0.03,157,Ref,Fair,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,WVA_BUG,PSB-00001-13.4_83049,PSB-00001-13.4,zLowest Stress,WestVA,2015,39.44770556,-78.65423611,Potomac,Potomac,Ridge and Valley,Mountain,8.6,8.32,292,0.29,0.0456,157,Ref,Ref,Fair,Ref,Ref,Fair,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,WVA_BUG,PSB-00001-109.2_4468,PSB-00001-109.2,Moderate Stress,WestVA,2001,38.66605556,-79.324125,Potomac,Potomac,Ridge and Valley,Mountain,6.98,8.1,226,1.2,0.129,157,Ref,Fair,Stress,Stress,Ref,Ref,2,3,1,6,S2,R4,0,1,0,0,0,0,1,1,,0,,2,Moderate Stress,1,,1,,0,,0,,0,,1,,0,,1,,0,
,WVA_BUG,PSB-00001-13.4_30605,PSB-00001-13.4,Moderate2 Stress,WestVA,2006,39.44770556,-78.65423611,Potomac,Potomac,Ridge and Valley,Mountain,10.04,8.39,245,1.1,0.16,157,Ref,Fair,Stress,Ref,Ref,Ref,1,4,1,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,WVA_BUG,KNG-00537-0.5_20662,KNG-00537-0.5,GoodRef,WestVA,2004,38.11129167,-80.10914722,Kanawha,Kanawha,Ridge and Valley,Mountain,10.29,6.25,22,1.33,0.02,158,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PSB-00322-0.3_56522,PSB-00322-0.3,BestRef,WestVA,2011,38.628675,-79.43362778,Potomac,Potomac,Ridge and Valley,Mountain,10.42,7.17,33,0.58,0.01,158,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PSB-00074-4.2_59773,PSB-00074-4.2,Moderate2 Stress,WestVA,2012,38.58900833,-79.19865,Potomac,Potomac,Ridge and Valley,Mountain,5.74,6.42,32,1.1,0.01,158,Ref,Fair,Ref,Stress,Ref,Ref,1,4,1,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,WVA_BUG,PSB-00105-10.5_88803,PSB-00105-10.5,BestRef,WestVA,2016,38.92727778,-79.30938889,Potomac,Potomac,Ridge and Valley,Mountain,8.96,8.07,219,0.14,0.0117,158,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PL-00070-0.1_88718,PL-00070-0.1,BestRef,WestVA,2016,39.49955556,-78.29970833,Potomac,Potomac,Ridge and Valley,Mountain,11.36,6.71,31,0.17,0.0127,158,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PSB-00033-26.3_88796,PSB-00033-26.3,BestRef,WestVA,2016,38.79752778,-79.10941667,Potomac,Potomac,Ridge and Valley,Mountain,8.37,7.18,114.7,0.44,0.0131,158,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PSB-00129-0.2_88812,PSB-00129-0.2,BestRef,WestVA,2016,38.57041667,-79.57425,Potomac,Potomac,Ridge and Valley,Mountain,8.8,6.57,37,0.26,0.0134,158,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PL-00070-0.1_3835,PL-00070-0.1,GoodRef,WestVA,2000,39.49955556,-78.29970833,Potomac,Potomac,Ridge and Valley,Mountain,14.65,7.08,32,1.1,0.02,158,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PL-00054-3.5_31015,PL-00054-3.5,GoodRef,WestVA,2006,39.599375,-78.06530278,Potomac,Potomac,Ridge and Valley,Mountain,10.04,6.09,88,1.3,0.02,158,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PSB-00001-88.5_10521,PSB-00001-88.5,GoodRef,WestVA,2002,38.88347222,-79.25287222,Potomac,Potomac,Ridge and Valley,Mountain,10.02,8.3,235,1.34,0.02,158,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PSB-00033-41.4_20587,PSB-00033-41.4,GoodRef,WestVA,2004,38.64515833,-79.21416667,Potomac,Potomac,Ridge and Valley,Mountain,8.68,7.94,147,1.48,0.02,158,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00028-4_20435,PU-00028-4,GoodRef,WestVA,2004,39.06171944,-78.67712222,Potomac,Potomac,Ridge and Valley,Mountain,11.4,8.41,153,1.96,0.02,158,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,KNG-00114-0.4_78453,KNG-00114-0.4,BestRef,WestVA,2014,38.57103611,-79.70041667,Kanawha,Kanawha,Ridge and Valley,Mountain,8.83,6.89,26,0.71,0.01,159,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,KNG-00046-9.6_82446,KNG-00046-9.6,BestRef,WestVA,2015,38.07275,-80.06755556,Kanawha,Kanawha,Ridge and Valley,Mountain,9.52,6.35,27,0.14,0.02,159,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,KNG-00034-0.1_16860,KNG-00034-0.1,zLowest Stress,WestVA,2003,37.84315278,-80.27735278,Kanawha,Kanawha,Ridge and Valley,Mountain,9.96,5.56,16,1.1,0.02,159,Ref,Fair,Ref,Ref,Fair,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,WVA_BUG,J-00001-42.6_16979,J-00001-42.6,Moderate2 Stress,WestVA,2003,37.523625,-80.35791944,James,James,Ridge and Valley,Mountain,9.21,6.48,45,1.1,0.158,159,Ref,Fair,Stress,Ref,Ref,Ref,1,4,1,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,WVA_BUG,PSB-00135-0.8_88853,PSB-00135-0.8,BestRef,WestVA,2016,38.83678056,-79.38532778,Potomac,Potomac,Ridge and Valley,Mountain,8.59,7.9,125,0.42,0.006,159,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PU-00013-1.4_3069,PU-00013-1.4,BestRef,WestVA,2000,39.32251944,-78.43806111,Potomac,Potomac,Ridge and Valley,Mountain,10.63,7.37,159,0.2,0.01,159,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PU-00022-1.2_73455,PU-00022-1.2,BestRef,WestVA,2013,39.48103889,-78.36375833,Potomac,Potomac,Ridge and Valley,Mountain,10.53,6.93,39,0.74,0.01,159,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PSB-00162-6.8_59818,PSB-00162-6.8,GoodRef,WestVA,2012,38.73894444,-79.34730556,Potomac,Potomac,Ridge and Valley,Mountain,10.08,7.64,128,1.02,0.01,159,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00042-44.4_42917,PU-00042-44.4,GoodRef,WestVA,2008,39.14758333,-78.73111111,Potomac,Potomac,Ridge and Valley,Mountain,9.59,7.31,101,1.47,0.01,159,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PNB-00075-0.6_20469,PNB-00075-0.6,Moderate2 Stress,WestVA,2004,39.40159722,-78.84120278,Potomac,Potomac,Ridge and Valley,Mountain,6.71,6.4,107,1.1,0.02,159,Ref,Fair,Ref,Stress,Ref,Ref,1,4,1,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,WVA_BUG,PL-00059-0.1_17494,PL-00059-0.1,GoodRef,WestVA,2003,39.63740556,-78.11464722,Potomac,Potomac,Ridge and Valley,Mountain,9.58,6.3,33,1.27,0.02,159,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PL-00070-0.1_3836,PL-00070-0.1,GoodRef,WestVA,2001,39.49955556,-78.29970833,Potomac,Potomac,Ridge and Valley,Mountain,12,6.8,28,1.5,0.02,159,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00010-6.1_83045,PU-00010-6.1,GoodRef,WestVA,2015,39.58206389,-78.30881111,Potomac,Potomac,Ridge and Valley,Mountain,9.4,8.57,182,0.26,0.0203,159,Ref,Ref,Fair,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PSN-00004-2.5_82384,PSN-00004-2.5,zLowest Stress,WestVA,2015,38.84682222,-78.97001111,Potomac,Potomac,Ridge and Valley,Mountain,10.13,6.18,37,1.19,0.0206,159,Ref,Fair,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,WVA_BUG,PU-00028-4_82377,PU-00028-4,Moderate2 Stress,WestVA,2015,39.06171944,-78.67712222,Potomac,Potomac,Ridge and Valley,Mountain,6.98,7.78,214,0.59,0.0258,159,Ref,Ref,Fair,Stress,Ref,Ref,1,4,1,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,WVA_BUG,PSB-00105-1.8_74953,PSB-00105-1.8,zLowest Stress,WestVA,2013,38.98747222,-79.21877778,Potomac,Potomac,Ridge and Valley,Mountain,9.04,8.17,254,0.91,0.031,159,Ref,Ref,Fair,Ref,Ref,Fair,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,WVA_BUG,PSB-00038-1.2_4503,PSB-00038-1.2,Moderate2 Stress,WestVA,2001,38.93166944,-78.98747222,Potomac,Potomac,Ridge and Valley,Mountain,8.75,6.5,63,1.48,0.129,159,Ref,Fair,Stress,Ref,Ref,Ref,1,4,1,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,WVA_BUG,PSB-00015-0_4489,PSB-00015-0,Moderate2 Stress,WestVA,2001,39.22066389,-78.85258333,Potomac,Potomac,Ridge and Valley,Mountain,8.17,7.29,82,1.85,0.129,159,Ref,Fair,Stress,Ref,Ref,Ref,1,4,1,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,WVA_BUG,PU-00010-6.1_47469,PU-00010-6.1,BestRef,WestVA,2009,39.58206389,-78.30881111,Potomac,Potomac,Ridge and Valley,Mountain,8.97,8.19,180,0.52,0.009,160,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PU-00006-22.7_3111,PU-00006-22.7,BestRef,WestVA,2000,39.34470833,-78.64556667,Potomac,Potomac,Ridge and Valley,Mountain,8.74,8.07,150,0.29,0.01,160,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PU-00010-78.7_3039,PU-00010-78.7,BestRef,WestVA,2000,39.07857778,-78.61129444,Potomac,Potomac,Ridge and Valley,Mountain,9.31,7.7,166,0.47,0.01,160,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PSB-00105-1.8_51864,PSB-00105-1.8,GoodRef,WestVA,2010,38.98747222,-79.21877778,Potomac,Potomac,Ridge and Valley,Mountain,9.32,8.29,264,0.51,0.01,160,Ref,Ref,Ref,Ref,Ref,Fair,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00035-4.5_88875,PU-00035-4.5,BestRef,WestVA,2016,38.91722222,-78.76941667,Potomac,Potomac,Ridge and Valley,Mountain,9.54,6.94,47,0.15,0.0103,160,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PSB-00033-38.15_88797,PSB-00033-38.15,BestRef,WestVA,2016,38.67347222,-79.20265556,Potomac,Potomac,Ridge and Valley,Mountain,8.59,7.96,194.2,0.32,0.0148,160,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PSB-00045-5.1_10586,PSB-00045-5.1,GoodRef,WestVA,2002,38.50695278,-79.26401111,Potomac,Potomac,Ridge and Valley,Mountain,8.88,6.16,42,1.31,0.02,160,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00004-0.1_3833,PU-00004-0.1,GoodRef,WestVA,2001,39.61259167,-78.37084167,Potomac,Potomac,Ridge and Valley,Mountain,12.3,7.07,41,1.4,0.02,160,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00028-20.7_27729,PU-00028-20.7,GoodRef,WestVA,2005,38.93241944,-78.83360556,Potomac,Potomac,Ridge and Valley,Mountain,10.22,8.34,225,1.6,0.02,160,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00010-6.1_42284,PU-00010-6.1,GoodRef,WestVA,2008,39.58206389,-78.30881111,Potomac,Potomac,Ridge and Valley,Mountain,9.69,8.51,177,0.61,0.035,160,Ref,Ref,Fair,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00150-4.7_20487,PU-00150-4.7,Moderate Stress,WestVA,2004,39.26354167,-78.69184722,Potomac,Potomac,Ridge and Valley,Mountain,7.17,7.44,86,2.3,0.039,160,Ref,Stress,Fair,Fair,Ref,Ref,1,3,2,6,S2,R4,0,1,0,0,0,0,1,1,,0,,2,Moderate Stress,1,,1,,0,,0,,0,,1,,0,,1,,0,
,WVA_BUG,PU-00028-3_3083,PU-00028-3,Moderate Stress,WestVA,2000,39.06435833,-78.66079722,Potomac,Potomac,Ridge and Valley,Mountain,7.24,7.37,173,1.2,0.07,160,Ref,Fair,Stress,Fair,Ref,Ref,1,3,2,6,S2,R4,0,1,0,0,0,0,1,1,,0,,2,Moderate Stress,1,,1,,0,,0,,0,,1,,0,,1,,0,
,WVA_BUG,PSB-00133-0.1_4561,PSB-00133-0.1,GoodRefModStress,WestVA,2001,38.87853056,-79.34187778,Potomac,Potomac,Ridge and Valley,Mountain,8.58,7.31,212,0.54,0.129,160,Ref,Ref,Stress,Ref,Ref,Ref,1,5,0,6,S2,R2,0,1,0,0,1,0,0,0,,0,,1,,1,,0,,0,,0,,1,,1,,0,,2,GoodRefModStress,1,
,WVA_BUG,PSB-00024-2.2_4495,PSB-00024-2.2,Moderate Stress,WestVA,2001,39.15813611,-78.93918889,Potomac,Potomac,Ridge and Valley,Mountain,7.84,7.75,449,1.27,0.129,160,Ref,Fair,Stress,Fair,Ref,Fair,1,2,3,6,S2,R4,0,1,0,0,0,0,1,1,,0,,2,Moderate Stress,1,,1,,0,,0,,0,,1,,0,,1,,0,
,WVA_BUG,PSB-00102-0.5_4550,PSB-00102-0.5,Moderate2 Stress,WestVA,2001,39.07585833,-79.12311667,Potomac,Potomac,Ridge and Valley,Mountain,9.92,7.94,214,2.15,0.129,160,Ref,Stress,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,WVA_BUG,KNG-00103-5.8_78449,KNG-00103-5.8,BestRef,WestVA,2014,38.41752778,-79.76752778,Kanawha,Kanawha,Ridge and Valley,Mountain,8.96,6.84,34,0.69,0.01,161,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,KNG-00029-2_24863,KNG-00029-2,zLowest Stress,WestVA,2004,37.74848056,-80.35493333,Kanawha,Kanawha,Ridge and Valley,Mountain,7.99,6.41,62,1.1,0.02,161,Ref,Fair,Ref,Fair,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,WVA_BUG,KNG-00100-0_1842,KNG-00100-0,GoodRef,WestVA,1999,38.37229167,-79.774025,Kanawha,Kanawha,Ridge and Valley,Mountain,8.1,7.5,51,1.53,0.02,161,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00048-1.5_3064,PU-00048-1.5,BestRef,WestVA,2000,39.32073889,-78.60304444,Potomac,Potomac,Ridge and Valley,Mountain,9.1,7.55,104,0.2,0.01,161,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PSB-00105-1.8_57285,PSB-00105-1.8,GoodRef,WestVA,2011,38.98747222,-79.21877778,Potomac,Potomac,Ridge and Valley,Mountain,8.72,8.28,253,0.55,0.01,161,Ref,Ref,Ref,Ref,Ref,Fair,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PL-00070-0.1_78571,PL-00070-0.1,BestRef,WestVA,2014,39.49955556,-78.29970833,Potomac,Potomac,Ridge and Valley,Mountain,13.34,6.13,33,0.74,0.01,161,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PSB-00001-103.4_51230,PSB-00001-103.4,BestRef,WestVA,2010,38.72475556,-79.30193333,Potomac,Potomac,Ridge and Valley,Mountain,10.87,8.24,226,0.87,0.01,161,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PU-00009-3.3_47840,PU-00009-3.3,GoodRef,WestVA,2009,39.33735,-78.68342778,Potomac,Potomac,Ridge and Valley,Mountain,9.09,7.57,172,1.27,0.01,161,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PL-00041-0.4_36367,PL-00041-0.4,BestRef,WestVA,2007,39.55387778,-78.01250278,Potomac,Potomac,Ridge and Valley,Mountain,10.1,7.5,172,0.6,0.0134,161,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,WVA_BUG,PSB-00040-1.1_4504,PSB-00040-1.1,GoodRef,WestVA,2001,38.90558056,-79.00558333,Potomac,Potomac,Ridge and Valley,Mountain,7.81,6.44,63,0.96,0.02,161,Ref,Ref,Ref,Fair,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,WVA_BUG,PU-00042-0.6_3044,PU-00042-0.6,GoodRef,WestVA,2000,39.40258889,-78.42438056,Potomac,Potomac,Ridge and Valley,Mountain,10.02,7.71,109,1.05,0.02,161,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
